index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads,alias
0,NR_024815.1,1,1490,2,1443,96.8456,1.89664,21.8,5.5,228603,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella shahii,1.89664429530201,0.3947976175405,0.208155856381934,0.04,GOO-46-DRS-S58
1,NR_025230.1,1,1411,4,1382,97.9447,3.80652,20.2,1,187326,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,3.80652019844082,0.659991410955473,0.173384449982903,0.07,GOO-46-DRS-S58
2,NR_025514.1,1,1518,102,1489,98.0896,95.5441,19.1,35.4,158847,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas hypermegale,95.5441370223979,16.3841198181217,0.171482210512623,1.9,GOO-46-DRS-S58
3,NR_025518.1,1,1494,279,1464,97.992,256.91,19.5,38.2,179995,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum thomasii,256.909638554217,55.9492689620788,0.217778006605508,5.19,GOO-46-DRS-S58
4,NR_025567.1,1,1498,10,1455,97.1295,9.38184,19.7,10.1,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,9.38184245660881,1.81023330885224,0.192950725534414,0.19,GOO-46-DRS-S58
5,NR_025796.1,1,1435,1,1180,82.23,0.8223,19,12,259063,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna jejuensis,0.822299651567944,0.382393558311087,0.465029454386787,0.02,GOO-46-DRS-S58
6,NR_025981.1,1,1477,2,1386,93.8389,1.6283,19.1,9.5,831,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio fibrisolvens,1.62830060934326,0.597497624202651,0.36694552638142,0.04,GOO-46-DRS-S58
7,NR_026075.1,1,1468,3,1407,95.8447,2.21049,16.6,9.67,13335,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,Anaerobiospirillum succiniciproducens,2.21049046321526,0.890745590769581,0.402962874345068,0.06,GOO-46-DRS-S58
8,NR_026100.1,1,1499,5,1447,96.531,4.61574,20.9,2,1286362,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,4.61574382921948,0.987460920330109,0.213933215721178,0.09,GOO-46-DRS-S58
9,NR_026331.1,1,1488,2,1464,98.3871,1.92204,20.3,15,623,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri,1.92204301075269,0.322812319638462,0.167952703364347,0.04,GOO-46-DRS-S58
10,NR_026476.1,1,1463,170,1438,98.2912,160.015,20,13.5,83771,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,160.015037593985,27.0813193646731,0.169242339794264,3.16,GOO-46-DRS-S58
11,NR_026493.1,1,1488,2,1446,97.1774,1.87903,18.7,5.5,69825,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,1.87903225806452,0.403603311583864,0.214793178696992,0.04,GOO-46-DRS-S58
12,NR_028862.1,1,1537,22,1507,98.0481,20.771,19.8,58.9,209880,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,20.7709824333116,3.65303329088315,0.175871955147609,0.41,GOO-46-DRS-S58
13,NR_029097.1,1,1374,135,1323,96.2882,123.858,20.1,1.94,237576,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium,Oribacterium sinus,123.85807860262,27.6008028072798,0.222842168380738,2.51,GOO-46-DRS-S58
14,NR_029207.1,1,1426,4,1413,99.0884,3.59327,17.6,1,907,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,3.59326788218794,0.819111787529319,0.227957339776895,0.07,GOO-46-DRS-S58
15,NR_037088.1,1,1453,5,1444,99.3806,4.71163,18.1,3.4,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,4.71163110805231,0.739561627597791,0.15696509566164,0.09,GOO-46-DRS-S58
16,NR_040877.1,1,1494,9,1456,97.4565,8.32731,18,0.667,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella copri,8.32730923694779,1.54524220267396,0.185563206397789,0.17,GOO-46-DRS-S58
17,NR_041277.1,1,1490,6,1470,98.6577,5.57248,18.9,21,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,5.57248322147651,1.00190276063096,0.179794666185731,0.11,GOO-46-DRS-S58
18,NR_041278.1,1,1490,1,1415,94.9664,0.949664,21.4,1,470145,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprocola,0.949664429530201,0.218709863000699,0.230302258566107,0.02,GOO-46-DRS-S58
19,NR_041342.1,1,1488,39,1462,98.2527,36.6976,20.2,8.49,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,36.6975806451613,6.22098706698875,0.16952035958831,0.73,GOO-46-DRS-S58
20,NR_041343.1,1,1492,57,1492,100,52.9551,20,48.1,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,52.9550938337802,9.12003533205821,0.172222059707512,1.06,GOO-46-DRS-S58
21,NR_041351.1,1,1493,14,1451,97.1869,12.7816,17.9,2.07,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,12.7816476892163,2.66830482413593,0.208760630007595,0.26,GOO-46-DRS-S58
22,NR_041446.1,1,1456,14,1446,99.3132,13.206,19.1,1.86,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,13.206043956044,1.93506028093443,0.146528384077415,0.26,GOO-46-DRS-S58
